RecordedDate,seconds,n_turnsOK,whichva,VA_Google,VA_Amazon,VA_Apple,VA_Microsoft,VA_Samsung,VA_Other,VA_didnotuseVA,QID1_6_TEXT,vamost,devicemost,partweek,ndays,times_per_day,whenuse,when_morning,when_lunch,when_afternoon,when_evening,when_night,check_n_turns,last_service_when,recall_last,last_service_which,last_service_howlong,socpres1,socpres2,socpres3,socpres4,socpres5,socpres6,socpres7,socpres8,socpres9,socpres10,socpres11,socpres12,epsi1,epsi2,epsi3,epsi4,epsi5,epsi6,comp1,comp2,comp3,warm1,warm2,warm3,QID34,personalized1,personalized2,personalized3,privrisk1,privrisk2,privrisk3,privrisk4,privrisk5,sat1,sat2,sat3,gender,age,country,edu,QID45_6_TEXT,employ,marit,income1,income2
2020-05-06T08:08:32Z,194,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekend,3,1,3,0,0,1,0,0,1,3 days ago,3,check weather/news,30,4,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,8,9,8,9,9,9,9,9,4,4,4,1,34,1,3,NA,1,2,3,NA
2020-05-06T08:08:36Z,641,1,23,0,1,1,0,0,0,0,NA,Amazon,Smart Speaker,All days,7,10,134,1,0,1,1,0,1,3 days ago,9,play music,60,4,4,3,4,3,3,3,4,3,3,3,4,4,3,3,4,4,3,3,4,4,4,4,4,3,8,8,7,8,8,8,8,8,4,4,4,1,32,1,3,NA,1,1,2,NA
2020-05-06T08:08:36Z,345,1,3,0,0,1,0,0,0,0,NA,Apple,Smart Speaker,Weekdays,5,15,134,1,0,1,1,0,1,4 days ago,5,buy/order something,10,4,5,2,3,4,5,4,3,4,5,3,4,4,3,3,5,3,5,2,3,3,2,3,4,2,7,8,6,9,9,8,9,9,4,4,3,1,58,1,3,NA,1,2,2,NA
2020-05-06T08:08:41Z,273,1,123,1,1,1,0,0,0,0,NA,Google,Other,All days,1,50,12345,1,1,1,1,1,1,Yesterday,2,play music,20,4,4,3,3,5,3,4,5,4,4,3,5,4,5,4,4,3,5,4,4,4,3,4,4,3,9,8,9,10,9,10,10,9,5,4,5,2,32,1,3,NA,1,2,2,NA
2020-05-06T08:08:50Z,606,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,All days,7,5,1345,1,0,1,1,1,1,Yesterday,9,other,5,1,1,1,1,1,1,1,1,4,1,4,4,4,4,1,1,4,4,4,4,4,3,3,3,3,8,6,6,6,6,6,6,6,4,4,4,1,43,1,2,NA,1,1,2,NA
2020-05-06T08:08:53Z,557,1,1,1,0,0,0,0,0,0,NA,Google,Smart Speaker,Weekend,4,5,24,0,1,0,1,0,1,2 days ago,5,play music,7,4,2,4,3,4,3,4,3,4,4,4,4,3,3,4,3,3,4,4,4,4,3,4,4,3,8,8,8,9,8,8,9,9,4,4,3,1,28,1,3,NA,1,1,2,NA
2020-05-06T08:09:01Z,308,1,14,1,0,0,1,0,0,0,NA,Google,Smartphone,All days,2,1,3,0,0,1,0,0,1,> 7 days ago,5,check traffic /navigation,3,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,5,5,4,4,3,3,3,3,9,8,8,7,8,7,9,8,4,4,4,1,29,1,6,Associates Degree,7,1,1,NA
2020-05-06T08:09:02Z,154,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,All days,3,2,13,1,0,1,0,0,1,2 days ago,9,send text /email,2,2,2,3,2,3,3,2,3,2,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,9,9,7,7,7,7,7,7,4,4,4,2,29,1,2,NA,1,1,2,NA
2020-05-06T08:09:02Z,319,1,124,1,1,0,1,0,0,0,NA,Google,Smartphone,All days,7,4,145,1,0,0,1,1,1,Today,9,set timer,1,5,4,4,5,3,3,2,3,5,1,4,4,5,4,5,3,3,2,5,4,4,5,4,5,2,9,7,8,10,8,9,10,8,3,3,4,2,25,1,4,NA,1,2,3,NA
2020-05-06T08:09:11Z,172,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,2,2,123,1,1,1,0,0,1,Yesterday,3,check weather/news,20,3,3,3,2,4,1,5,3,3,4,5,4,5,5,4,4,3,3,3,3,3,3,4,4,3,8,9,7,9,10,7,10,9,3,4,5,1,25,1,3,NA,1,2,1,NA
2020-05-06T08:09:11Z,259,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,All days,1,26,12345,1,1,1,1,1,1,Yesterday,5,add items to a shopping list,NA,3,4,3,4,5,4,3,5,4,4,5,4,3,4,4,5,5,4,4,4,4,3,4,5,3,8,9,8,9,8,10,9,8,3,5,4,2,49,1,3,NA,1,2,3,NA
2020-05-06T08:09:28Z,114,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,Weekend,3,4,3,0,0,1,0,0,1,2 days ago,3,add items to a shopping list,25,4,4,3,4,5,3,4,5,5,3,4,3,5,4,3,5,4,3,2,2,2,3,3,2,1,8,7,9,9,8,7,8,9,3,4,2,2,53,1,4,NA,6,2,2,NA
2020-05-06T08:09:35Z,707,1,4,0,0,0,1,0,0,0,NA,Microsoft,Smart Speaker,Weekdays,4,14,4,0,0,0,1,0,1,Yesterday,9,make a reservation,NA,5,4,5,4,3,5,5,5,4,5,5,4,4,5,5,5,4,4,1,2,1,3,4,5,3,8,9,8,10,10,9,9,10,5,4,3,1,57,1,6,some college,7,2,2,NA
2020-05-06T08:09:36Z,383,1,23,0,1,1,0,0,0,0,NA,Amazon,Smart Speaker,All days,7,3,14,1,0,0,1,0,1,> 7 days ago,5,check weather/news,6,3,3,2,1,2,2,3,2,4,2,4,4,4,4,3,3,4,5,4,4,4,3,3,3,3,9,9,7,7,7,7,7,7,4,4,4,1,60,1,2,NA,1,2,2,NA
2020-05-06T08:09:38Z,283,1,5,0,0,0,0,1,0,0,NA,Samsung,Smart Speaker,Weekend,3,5,2,0,1,0,0,0,1,5 days ago,9,set timer,50,4,4,5,5,4,5,4,5,5,4,5,4,4,5,5,4,4,4,2,2,1,2,2,2,3,8,9,9,9,10,9,9,10,4,3,4,2,32,1,3,NA,1,2,2,NA
2020-05-06T08:09:41Z,586,1,13,1,0,1,0,0,0,0,NA,Google,Smart Speaker,Weekdays,5,4,123,1,1,1,0,0,1,4 days ago,5,check weather/news,5,2,3,3,3,3,3,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,3,4,5,3,9,9,9,9,9,9,8,8,4,4,4,1,32,1,3,NA,1,1,3,NA
2020-05-06T08:09:45Z,502,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,All days,3,10,1235,1,1,1,0,1,1,Yesterday,3,play music,15,4,4,5,4,3,5,4,5,4,5,5,5,5,4,3,5,4,5,4,4,5,4,5,5,3,8,9,7,9,10,8,9,8,4,5,3,1,28,1,3,NA,2,2,2,NA
2020-05-06T08:09:51Z,667,1,15,1,0,0,0,1,0,0,NA,Google,Smart Speaker,Weekdays,5,3,123,1,1,1,0,0,1,Yesterday,10,check weather/news,5,5,5,1,1,1,1,3,1,5,1,5,5,5,5,5,4,1,5,5,5,5,4,4,3,3,9,9,9,9,8,9,8,9,4,5,5,2,35,1,3,NA,1,2,3,NA
2020-05-06T08:09:51Z,490,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,7,10,134,1,0,1,1,0,1,Today,10,other,5,3,3,3,3,3,3,1,3,3,3,3,4,4,5,5,2,2,5,4,4,4,3,3,3,3,8,8,8,8,9,9,9,9,4,4,4,2,60,1,3,NA,1,1,2,NA
2020-05-06T08:09:56Z,570,1,12,1,1,0,0,0,0,0,NA,Amazon,Smartphone,All days,4,4,45,0,0,0,1,1,1,4 days ago,5,play music,30,4,4,3,3,4,4,3,4,4,4,4,5,5,4,4,5,4,5,3,4,4,4,4,4,3,9,9,8,9,8,9,9,9,5,4,5,1,33,1,3,NA,1,2,3,NA
2020-05-06T08:10:00Z,340,1,36,0,0,1,0,0,1,0,Google Mini Home,NA,Smart Speaker,All days,7,10,12345,1,1,1,1,1,1,Yesterday,9,check weather/news,6,3,3,4,4,3,3,2,4,2,4,3,3,4,4,3,3,3,4,4,4,4,2,3,3,3,8,8,7,8,8,8,8,8,4,3,3,1,30,1,4,NA,1,1,3,NA
2020-05-06T08:10:01Z,255,1,13,1,0,1,0,0,0,0,NA,Google,Smartphone,Weekdays,1,1,1,1,0,0,0,0,1,4 days ago,3,check traffic /navigation,2,3,2,3,3,2,2,1,3,1,3,2,3,4,3,2,2,3,4,4,4,4,3,3,3,3,7,6,6,10,10,10,10,10,4,3,3,1,36,1,2,NA,2,1,2,NA
2020-05-06T08:10:01Z,326,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,2,1,12,1,1,0,0,0,1,Yesterday,3,play music,2,3,3,4,2,3,4,3,3,4,3,4,3,4,4,4,4,3,4,1,1,1,2,2,2,3,8,8,8,8,8,8,9,9,3,4,4,1,34,1,2,NA,1,1,2,NA
2020-05-06T08:10:03Z,633,1,15,1,0,0,0,1,0,0,NA,Samsung,Smartphone,All days,1,1,2,0,1,0,0,0,1,2 days ago,9,buy/order something,1,1,1,1,1,1,1,1,1,3,1,4,4,5,3,3,5,5,5,4,4,4,3,4,3,3,9,9,9,9,9,10,8,10,5,5,5,1,30,1,2,NA,7,1,2,NA
2020-05-06T08:10:04Z,239,1,1,1,0,0,0,0,0,0,NA,Google,Smart Speaker,Weekdays,7,8,2345,0,1,1,1,1,1,3 days ago,3,play music,4,3,3,2,4,4,4,4,3,4,4,3,3,4,2,4,3,4,3,4,4,4,4,5,4,3,7,8,8,8,9,9,8,7,5,5,5,2,31,1,2,NA,2,2,2,NA
2020-05-06T08:10:10Z,452,1,14,1,0,0,1,0,0,0,NA,Google,Smartphone,Weekdays,4,4,134,1,0,1,1,0,1,5 days ago,5,play music,3,4,5,2,1,2,3,5,2,5,5,5,5,5,4,4,3,4,5,5,5,5,5,4,4,3,9,9,8,7,9,8,7,9,4,4,5,2,30,1,4,NA,1,2,3,NA
2020-05-06T08:10:12Z,204,1,125,1,1,0,0,1,0,0,NA,Amazon,Smart Speaker,Weekdays,4,4,145,1,0,0,1,1,1,2 days ago,5,play music,45,4,5,5,4,3,3,4,5,4,5,3,4,4,5,3,3,3,4,4,3,2,4,3,4,3,8,9,7,9,9,10,10,8,4,4,5,1,28,1,3,NA,1,2,2,NA
2020-05-06T08:10:17Z,171,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekend,2,4,1,1,0,0,0,0,1,Yesterday,3,play music,50,4,4,4,5,4,5,5,5,4,5,5,4,5,5,5,4,4,5,5,4,5,5,4,4,3,8,9,8,10,9,10,10,9,4,5,5,2,39,1,3,NA,1,2,3,NA
2020-05-06T08:10:19Z,214,1,1234,1,1,1,1,0,0,0,NA,Google,Smart Speaker,Weekdays,1,5,1,1,0,0,0,0,1,Yesterday,3,check weather/news,5,5,5,4,4,4,4,5,4,4,3,5,4,4,4,5,4,5,3,2,1,1,1,2,2,3,8,9,8,7,9,8,10,10,2,5,5,1,60,1,3,NA,1,2,3,NA
2020-05-06T08:10:22Z,109,1,1245,1,1,0,1,1,0,0,NA,Google,Smartphone,All days,4,2,24,0,1,0,1,0,1,3 days ago,9,other,15,3,3,3,4,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3,4,2,4,3,6,7,7,8,7,8,7,8,3,2,3,2,28,1,3,NA,1,1,2,NA
2020-05-06T08:10:24Z,261,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,All days,2,10,12345,1,1,1,1,1,1,Yesterday,3,play music,5,4,3,3,4,5,2,3,4,5,4,4,3,3,4,5,4,2,3,1,2,3,4,4,3,3,8,7,7,9,10,9,7,9,5,4,3,1,58,1,3,NA,2,1,3,NA
2020-05-06T08:10:32Z,377,1,3,0,0,1,0,0,0,0,NA,Apple,Smart Speaker,All days,3,2,3,0,0,1,0,0,1,> 7 days ago,5,buy/order something,5,4,3,2,3,3,2,4,2,3,2,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,8,8,8,7,7,7,8,8,4,4,4,2,62,1,4,NA,2,1,2,NA
2020-05-06T08:10:33Z,195,1,124,1,1,0,1,0,0,0,NA,Google,Smart Speaker,Weekend,3,5,13,1,0,1,0,0,1,2 days ago,3,play music,55,4,4,5,5,4,5,5,4,4,5,5,4,5,4,4,4,5,5,1,2,1,2,4,4,3,8,9,8,10,9,10,10,9,4,5,4,1,35,1,4,NA,1,2,3,NA
2020-05-06T08:10:40Z,194,1,13,1,0,1,0,0,0,0,NA,Google,Smartphone,Weekdays,4,5,1,1,0,0,0,0,1,Yesterday,5,check weather/news,4,3,4,3,2,2,1,3,3,3,3,4,2,3,3,3,3,4,2,4,4,4,3,3,3,3,7,6,6,8,9,9,8,8,3,2,2,1,30,1,3,NA,1,1,3,NA
2020-05-06T08:10:40Z,290,1,123,1,1,1,0,0,0,0,NA,Google,Smartphone,Weekend,2,2,4,0,0,0,1,0,1,5 days ago,2,check weather/news,2,5,4,1,1,1,1,3,1,3,1,5,5,5,5,5,5,5,5,4,4,5,4,3,3,3,9,9,9,6,6,6,6,6,5,5,5,1,33,1,3,NA,1,1,2,NA
2020-05-06T08:11:12Z,413,1,123,1,1,1,0,0,0,0,NA,Amazon,Smartphone,Weekdays,4,5,145,1,0,0,1,1,1,Today,9,play music,30,5,4,3,4,5,4,4,3,5,5,4,5,4,4,3,5,5,4,5,3,4,5,4,5,3,8,9,8,9,8,10,10,8,4,5,5,1,30,1,4,NA,1,2,3,NA
2020-05-06T08:11:17Z,635,1,125,1,1,0,0,1,0,0,NA,Amazon,Smartphone,Weekend,6,3,135,1,0,1,0,1,1,2 days ago,2,send text /email,30,5,4,4,4,5,4,5,4,5,5,4,4,5,4,4,5,4,5,5,4,4,5,5,5,3,8,9,9,10,9,10,9,10,5,4,5,2,30,1,4,NA,1,2,3,NA
2020-05-06T08:11:21Z,330,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,7,10,4,0,0,0,1,0,1,Yesterday,2,play music,30,3,5,5,5,5,4,4,4,4,4,4,5,4,5,5,5,4,4,5,5,4,3,4,5,3,9,9,8,9,8,10,9,9,5,5,4,1,32,1,3,NA,1,2,3,NA
2020-05-06T08:11:25Z,328,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,All days,2,1,1,1,0,0,0,0,1,> 7 days ago,5,check weather/news,1,1,1,2,1,3,1,1,1,3,1,3,4,5,5,4,5,1,5,4,4,4,3,4,3,3,9,9,8,7,7,7,7,7,5,5,5,2,25,1,2,NA,2,1,3,NA
2020-05-06T08:11:26Z,219,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,3,2,13,1,0,1,0,0,1,> 7 days ago,3,send text /email,5,2,2,4,3,2,2,1,4,1,1,1,1,4,4,2,2,4,4,2,2,1,3,3,3,3,6,6,6,9,9,8,9,9,2,4,2,1,38,1,3,NA,1,2,3,NA
2020-05-06T08:11:30Z,210,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,Weekdays,2,3,1,1,0,0,0,0,1,> 7 days ago,3,play music,5,5,5,5,5,5,5,5,NA,NA,5,5,NA,5,5,5,5,5,5,5,2,2,1,4,5,3,9,9,9,10,10,10,10,10,5,5,5,2,32,1,3,NA,2,2,3,NA
2020-05-06T08:11:31Z,325,1,23,0,1,1,0,0,0,0,NA,Amazon,Smart Speaker,Weekend,2,65,3,0,0,1,0,0,1,2 days ago,9,make a reservation,56,3,3,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,3,3,3,2,2,1,1,3,7,8,7,9,8,8,9,8,3,3,3,3,38,2,3,NA,7,2,NA,3
2020-05-06T08:11:39Z,250,1,125,1,1,0,0,1,0,0,NA,Google,Smartphone,All days,5,3,45,0,0,0,1,1,1,> 7 days ago,3,check weather/news,2,3,1,5,1,1,1,1,1,1,1,1,1,5,1,1,3,3,5,4,4,4,2,3,3,3,7,8,1,7,7,7,6,6,4,5,4,1,37,1,3,NA,1,1,3,NA
2020-05-06T08:11:48Z,438,1,234,0,1,1,1,0,0,0,NA,Amazon,Smart Speaker,Weekdays,5,4,1345,1,0,1,1,1,1,6 days ago,9,buy/order something,5,4,3,1,1,1,1,4,1,4,1,5,4,4,4,4,5,4,5,4,4,4,5,5,4,3,9,9,8,7,6,6,6,7,4,5,4,1,38,1,4,NA,1,2,3,NA
2020-05-06T08:11:49Z,610,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekend,2,2,1,1,0,0,0,0,1,6 days ago,3,play music,4,3,2,4,1,3,3,5,2,2,3,5,3,5,5,5,5,3,1,3,3,3,3,5,5,3,8,8,6,7,8,7,7,9,3,4,3,2,45,1,3,NA,1,2,5,NA
2020-05-06T08:11:51Z,519,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,2,4,3,0,0,1,0,0,1,2 days ago,3,set timer,2,4,5,4,5,4,4,4,NA,5,NA,4,NA,4,5,5,5,5,4,4,4,4,4,5,4,3,8,9,8,9,10,9,9,10,4,5,5,2,34,1,4,NA,1,2,3,NA
2020-05-06T08:11:52Z,231,1,12,1,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,2,3,13,1,0,1,0,0,1,2 days ago,9,buy/order something,30,4,4,5,5,5,4,4,5,5,5,5,4,4,5,4,5,5,4,5,4,4,5,5,4,2,8,9,9,10,9,9,10,10,5,4,5,1,30,1,4,NA,1,2,3,NA
2020-05-06T08:12:00Z,367,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,5,4,14,1,0,0,1,0,1,Yesterday,10,check traffic /navigation,5,5,4,1,1,1,1,5,1,5,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,9,9,9,6,6,6,6,6,4,4,4,1,24,1,3,NA,1,1,2,NA
2020-05-06T08:12:01Z,292,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,All days,7,8,12,1,1,0,0,0,1,> 7 days ago,5,play music,30,4,4,5,5,5,5,4,5,4,5,5,4,5,5,5,5,4,4,5,5,3,4,4,3,2,9,8,9,10,9,10,10,9,5,4,2,1,29,1,3,NA,1,2,3,NA
2020-05-06T08:12:02Z,254,1,1234,1,1,1,1,0,0,0,NA,Amazon,Smartphone,Weekdays,5,5,124,1,1,0,1,0,1,Yesterday,9,add items to a shopping list,30,4,4,1,1,2,1,4,1,1,4,4,3,4,5,4,4,4,4,1,5,5,5,5,5,3,8,9,8,6,6,6,8,8,4,4,4,1,31,1,3,NA,1,2,2,NA
2020-05-06T08:12:03Z,581,1,15,1,0,0,0,1,0,0,NA,Google,Smartphone,Weekdays,3,5,4,0,0,0,1,0,1,3 days ago,5,play music,30,3,3,4,5,5,4,4,4,3,3,5,2,5,4,4,2,3,3,2,2,2,1,3,4,3,8,6,7,9,10,8,9,8,3,5,4,1,32,1,3,NA,1,2,3,NA
2020-05-06T08:12:03Z,349,1,2,0,1,0,0,0,0,0,NA,Amazon,Other,Weekdays,2,10,1,1,0,0,0,0,1,2 days ago,3,check weather/news,9,4,4,4,5,5,5,4,4,5,4,4,4,5,4,4,5,5,4,2,4,4,1,5,5,1,9,9,9,9,9,10,9,10,5,4,4,1,30,1,3,NA,1,2,1,NA
2020-05-06T08:12:04Z,190,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekdays,5,3,235,0,1,1,0,1,1,Yesterday,2,play music,15,4,4,3,4,5,4,4,5,4,4,4,3,4,4,5,4,3,4,4,4,5,4,3,4,3,8,7,8,9,10,9,8,9,4,4,5,1,30,1,4,NA,1,2,2,NA
2020-05-06T08:12:12Z,352,1,12345,1,1,1,1,1,0,0,NA,Google,Smartphone,Weekdays,5,20,1345,1,0,1,1,1,1,Today,10,play music,2,4,4,4,4,3,5,3,4,3,4,5,3,1,4,5,3,5,4,5,4,4,5,4,5,3,9,7,7,9,8,9,8,9,4,4,3,1,35,1,4,NA,1,2,5,NA
2020-05-06T08:12:13Z,152,1,12,1,1,0,0,0,0,0,NA,Amazon,Smart Speaker,All days,7,20,12345,1,1,1,1,1,1,Today,10,check weather/news,1,5,5,4,4,5,4,4,5,5,4,5,5,5,5,4,4,5,5,3,4,5,3,4,4,3,9,8,8,10,9,9,10,10,4,3,4,1,33,1,3,NA,1,1,3,NA
2020-05-06T08:12:18Z,483,1,1245,1,1,0,1,1,0,0,NA,Amazon,Other,Weekdays,5,5,134,1,0,1,1,0,1,2 days ago,2,send text /email,5,4,4,3,5,5,4,4,4,5,5,3,5,5,4,5,5,4,4,4,5,4,4,5,4,3,8,9,8,10,9,10,10,9,5,4,5,1,32,1,3,NA,1,2,3,NA
2020-05-06T08:12:24Z,243,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,All days,3,1,345,0,0,1,1,1,1,3 days ago,5,check weather/news,2,4,3,2,2,1,1,4,2,3,2,3,4,5,5,4,4,5,5,4,4,4,3,4,3,3,8,8,8,7,8,6,7,8,4,4,4,1,30,1,3,NA,1,1,2,NA
2020-05-06T08:12:25Z,224,1,1,1,0,0,0,0,0,0,NA,Google,Smartphone,Weekdays,1,8,5,0,0,0,0,1,1,Yesterday,2,check weather/news,20,4,5,5,5,4,4,4,4,5,5,4,5,4,4,5,5,5,5,5,4,4,1,5,5,3,8,9,8,9,10,9,9,10,4,5,4,1,35,1,3,NA,1,2,3,NA
2020-05-06T08:12:27Z,837,1,1235,1,1,1,0,1,0,0,NA,Google,Smart Speaker,All days,7,5,145,1,0,0,1,1,1,2 days ago,3,send text /email,2,3,3,3,2,3,2,2,2,2,2,3,3,5,5,5,4,4,5,4,4,2,3,3,3,3,8,8,7,8,8,9,8,8,4,4,4,1,36,1,2,NA,1,1,2,NA
2020-05-06T08:12:36Z,180,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekend,2,2,23,0,1,1,0,0,1,Yesterday,3,play music,10,5,4,2,4,5,3,3,4,4,5,3,5,2,4,3,3,4,5,3,5,4,3,3,3,2,9,7,8,10,9,8,9,8,4,5,3,1,25,1,3,NA,1,2,1,NA
2020-05-06T08:12:39Z,890,1,23,0,1,1,0,0,0,0,NA,Apple,Smartphone,Weekdays,2,1,3,0,0,1,0,0,1,7 days ago,5,send text /email,2,3,1,2,2,3,1,1,2,3,2,3,2,4,4,4,4,5,5,5,5,4,3,4,4,3,8,9,8,6,6,6,6,6,4,4,4,1,24,1,3,NA,1,1,3,NA
2020-05-06T08:12:41Z,908,1,3,0,0,1,0,0,0,0,NA,Apple,Smartphone,All days,7,2,24,0,1,0,1,0,1,Today,10,check weather/news,1,4,4,1,1,1,1,2,1,4,1,4,5,4,4,4,4,4,4,4,4,4,4,5,4,3,9,9,9,7,7,6,6,6,4,4,4,1,28,1,2,NA,1,1,2,NA
2020-05-06T08:12:41Z,227,1,23,0,1,1,0,0,0,0,NA,Amazon,Smart Speaker,All days,7,7,12345,1,1,1,1,1,1,> 7 days ago,2,play music,60,5,4,4,5,5,3,5,3,3,4,5,4,4,4,5,5,5,3,5,4,4,5,5,4,3,8,9,9,9,8,10,9,8,5,3,4,1,50,1,3,NA,1,2,4,NA
2020-05-06T08:12:43Z,293,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,Weekdays,3,2,2,0,1,0,0,0,1,2 days ago,5,play music,8,5,4,5,4,5,4,4,4,5,4,5,4,4,5,4,4,5,4,2,1,2,3,1,2,3,8,9,9,9,9,10,9,9,4,5,5,1,30,1,4,NA,1,2,2,NA
2020-05-06T08:12:47Z,308,1,1234,1,1,1,1,0,0,0,NA,Google,Smartphone,All days,7,5,12345,1,1,1,1,1,1,Yesterday,10,check weather/news,15,3,5,4,5,5,3,3,4,5,3,4,4,4,3,3,5,4,4,5,5,5,4,5,4,3,8,9,8,8,9,10,9,10,3,5,5,1,28,1,3,NA,1,2,3,NA
2020-05-06T08:12:49Z,497,1,2,0,1,0,0,0,0,0,NA,Amazon,Smart Speaker,Weekdays,4,2,2,0,1,0,0,0,1,2 days ago,3,send text /email,50,4,4,4,5,5,5,4,4,5,5,4,4,4,4,4,3,5,4,4,4,5,4,4,4,3,8,9,9,9,9,10,10,9,5,4,4,1,28,1,3,NA,1,2,2,NA
2020-05-06T08:12:51Z,348,1,24,0,1,0,1,0,0,0,NA,Amazon,Smartphone,Weekdays,3,7,1,1,0,0,0,0,1,2 days ago,2,check weather/news,20,5,4,5,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,4,4,4,4,4,4,3,7,8,8,9,9,9,9,9,3,4,4,2,42,1,3,NA,2,2,2,NA
2020-05-06T08:13:04Z,375,1,12,1,1,0,0,0,0,0,NA,Google,Smartphone,Weekdays,5,5,1,1,0,0,0,0,1,2 days ago,9,check traffic /navigation,1,3,3,1,1,3,1,1,1,1,1,1,1,3,3,3,3,5,5,4,4,4,3,3,3,3,7,8,7,8,8,8,8,8,3,3,3,1,38,1,2,NA,3,1,4,NA
2020-05-06T08:13:04Z,404,1,12345,1,1,1,1,1,0,0,NA,Google,Smartphone,All days,7,10,34,0,0,1,1,0,1,4 days ago,3,check weather/news,30,3,4,4,5,5,3,3,4,5,5,4,3,4,5,4,3,5,4,5,4,4,5,4,5,3,8,9,8,8,10,9,10,9,4,5,4,1,30,1,3,NA,1,2,3,NA
2020-05-06T08:13:07Z,255,1,2,0,1,0,0,0,0,0,NA,Amazon,Smartphone,Weekdays,7,5,45,0,0,0,1,1,1,7 days ago,9,play music,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,8,8,8,9,9,9,9,9,4,4,4,1,36,1,3,NA,1,2,2,NA
2020-05-06T08:13:09Z,889,1,1345,1,0,1,1,1,0,0,NA,Microsoft,Other,Weekdays,3,3,1,1,0,0,0,0,1,3 days ago,3,add items to a shopping list,15,4,3,2,2,2,2,3,2,3,2,4,3,4,4,4,4,4,3,4,4,4,3,3,3,3,8,7,8,9,8,7,7,8,4,3,3,2,45,1,2,NA,1,2,3,NA
2020-05-06T08:13:09Z,877,1,5,0,0,0,0,1,0,0,NA,Samsung,Smartphone,All days,5,6,123,1,1,1,0,0,1,3 days ago,5,check weather/news,2,4,3,3,1,1,1,2,1,4,1,4,3,5,5,5,4,4,5,4,4,4,3,4,3,3,9,9,8,6,6,6,6,6,4,5,4,2,29,1,6,Associates degree,1,1,3,NA
