"RecordedDate","seconds","n_turnsOK","whichva","VA_Google","VA_Amazon","VA_Apple","VA_Microsoft","VA_Samsung","VA_Other","VA_didnotuseVA","QID1_6_TEXT","vamost","devicemost","partweek","ndays","times_per_day","whenuse","when_morning","when_lunch","when_afternoon","when_evening","when_night","check_n_turns","last_service_when","recall_last","last_service_which","last_service_howlong","socpres1","socpres2","socpres3","socpres4","socpres5","socpres6","socpres7","socpres8","socpres9","socpres10","socpres11","socpres12","epsi1","epsi2","epsi3","epsi4","epsi5","epsi6","comp1","comp2","comp3","warm1","warm2","warm3","QID34","personalized1","personalized2","personalized3","privrisk1","privrisk2","privrisk3","privrisk4","privrisk5","sat1","sat2","sat3","gender","age","country","edu","QID45_6_TEXT","employ","marit","income1","income2"
2020-05-06 08:13:14,524,1,234,0,1,1,1,0,0,0,NA,"Amazon","Smart Speaker","All days",7,7,134,1,0,1,1,0,1,"2 days ago",10,"add items to a shopping list",10,5,4,3,2,3,1,2,3,4,1,4,3,5,4,4,4,5,5,4,4,4,4,3,3,3,8,8,8,7,8,8,7,9,4,4,4,1,45,1,3,NA,1,2,4,NA
2020-05-06 08:13:23,188,1,12345,1,1,1,1,1,0,0,NA,"Amazon","Smart Speaker","Weekdays",3,23,3,0,0,1,0,0,1,"3 days ago",5,"send text /email",25,5,4,4,4,5,4,3,4,5,4,4,4,3,4,4,4,5,3,4,5,5,4,5,3,2,8,9,8,9,8,9,9,9,4,3,4,1,38,1,3,NA,1,1,3,NA
2020-05-06 08:13:25,238,1,12,1,1,0,0,0,0,0,NA,"Amazon","Smartphone","Weekend",7,7,5,0,0,0,0,1,1,"> 7 days ago",10,"play music",6,4,5,4,5,5,4,4,5,5,4,5,4,5,5,5,4,5,4,5,5,5,4,4,5,3,9,8,9,10,9,10,10,10,4,5,4,1,27,1,3,NA,2,1,1,NA
2020-05-06 08:13:30,225,1,3,0,0,1,0,0,0,0,NA,"Apple","Smartphone","Weekdays",5,1,4,0,0,0,1,0,1,"5 days ago",3,"other",3,4,4,2,2,2,2,4,2,4,2,4,4,5,5,5,5,4,5,4,4,4,4,4,4,3,9,9,8,7,7,7,7,7,4,4,4,2,44,1,3,NA,1,2,3,NA
2020-05-06 08:13:38,272,1,1234,1,1,1,1,0,0,0,NA,"Amazon","Smart Speaker","Weekend",1,1,1,1,0,0,0,0,1,"> 7 days ago",2,"buy/order something",2,4,3,1,1,1,1,4,1,4,1,5,5,5,5,3,4,3,5,4,4,3,4,4,3,3,8,9,7,8,8,8,8,7,4,5,4,1,35,1,3,NA,1,1,2,NA
2020-05-06 08:13:42,896,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",5,4,1235,1,1,1,0,1,1,"Today",3,"check weather/news",5,4,4,2,2,2,2,4,2,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,8,9,8,7,7,7,7,8,4,4,5,1,44,1,3,NA,7,2,1,NA
2020-05-06 08:13:47,324,1,1235,1,1,1,0,1,0,0,NA,"Google","Smartphone","Weekdays",3,5,1345,1,0,1,1,1,1,"3 days ago",3,"play music",8,5,4,4,5,5,4,5,4,4,5,4,4,4,4,5,5,5,4,4,4,5,2,4,5,3,8,9,9,9,10,9,9,10,4,3,5,2,37,1,3,NA,1,2,2,NA
2020-05-06 08:13:47,316,1,125,1,1,0,0,1,0,0,NA,"Google","Smartphone","All days",7,10,12345,1,1,1,1,1,1,"7 days ago",5,"send text /email",7,5,4,1,1,1,1,5,1,5,1,5,5,5,5,5,5,5,5,4,5,4,5,5,5,3,9,9,9,9,10,8,9,10,4,4,4,2,57,1,3,NA,1,2,5,NA
2020-05-06 08:13:59,234,1,123,1,1,1,0,0,0,0,NA,"Amazon","Smartphone","Weekend",1,48,12345,1,1,1,1,1,1,"Yesterday",3,"play music",NA,5,4,4,4,3,5,4,3,4,4,3,5,4,5,3,5,5,4,4,4,3,4,3,4,3,9,7,8,9,9,10,9,8,4,3,5,2,47,1,3,NA,1,2,3,NA
2020-05-06 08:14:01,153,1,1,1,0,0,0,0,0,0,NA,"Google","Smart Speaker","Weekend",3,2,34,0,0,1,1,0,1,"2 days ago",3,"play music",20,4,3,5,4,5,5,5,4,5,5,4,3,3,4,5,5,3,4,5,4,5,5,4,4,3,7,8,9,8,9,10,9,8,4,4,5,2,35,1,4,NA,1,2,2,NA
2020-05-06 08:14:04,929,1,13,1,0,1,0,0,0,0,NA,"Google","Smartphone","All days",7,3,124,1,1,0,1,0,1,"4 days ago",10,"other",2,5,4,1,2,2,1,4,2,5,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,3,9,9,9,7,7,7,7,7,5,5,5,1,25,1,3,NA,3,2,2,NA
2020-05-06 08:14:20,464,1,12,1,1,0,0,0,0,0,NA,"Google","Smartphone","All days",5,4,4,0,0,0,1,0,1,"Yesterday",2,"check weather/news",60,1,4,3,2,2,4,4,5,5,5,3,4,5,5,5,5,5,4,4,3,4,4,4,4,3,9,9,9,10,9,10,9,8,5,4,3,2,45,1,3,NA,2,2,2,NA
2020-05-06 08:14:21,565,1,1236,1,1,1,0,0,1,0,"MTRUCK","Amazon","Smart Speaker","Weekdays",1,3,3,0,0,1,0,0,1,"Today",5,"check weather/news",5,4,4,3,3,1,3,4,2,4,5,3,3,3,2,2,4,3,4,2,3,3,3,1,1,3,7,8,9,8,9,9,7,9,4,3,5,1,30,1,3,NA,1,2,2,NA
2020-05-06 08:14:28,644,1,135,1,0,1,0,1,0,0,NA,"Apple","Smartphone","All days",4,2,235,0,1,1,0,1,1,"6 days ago",3,"make a reservation",4,4,3,1,1,1,2,3,1,4,1,5,4,5,5,5,4,4,4,5,5,5,4,4,3,3,8,9,9,6,6,6,6,6,4,4,5,2,25,1,3,NA,1,1,3,NA
2020-05-06 08:14:30,501,1,234,0,1,1,1,0,0,0,NA,"Apple","Smartphone","All days",4,4,145,1,0,0,1,1,1,"3 days ago",3,"send text /email",3,5,3,1,1,1,1,1,1,4,1,5,4,4,5,4,4,5,5,5,5,5,4,5,4,3,9,9,9,6,6,6,6,6,5,5,5,2,23,1,3,NA,1,3,3,NA
2020-05-06 08:14:31,378,1,1234,1,1,1,1,0,0,0,NA,"Google","Smartphone","All days",5,6,134,1,0,1,1,0,1,"Yesterday",9,"add items to a shopping list",10,4,4,1,1,1,1,4,1,5,1,4,4,4,4,4,4,5,5,4,5,5,5,4,5,3,8,9,8,8,8,8,8,8,4,4,5,1,34,1,3,NA,1,2,3,NA
2020-05-06 08:14:46,808,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",5,5,1,1,0,0,0,0,1,"5 days ago",3,"make a reservation",2,2,5,3,1,3,4,3,4,5,1,4,3,5,4,1,4,2,4,4,4,4,2,4,4,3,8,8,6,6,7,8,9,8,4,4,3,1,28,1,3,NA,1,1,3,NA
2020-05-06 08:14:50,696,1,35,0,0,1,0,1,0,0,NA,"Samsung","Smartphone","All days",6,4,145,1,0,0,1,1,1,"Today",9,"send text /email",2,5,4,1,1,1,1,3,1,4,1,4,3,5,4,1,1,1,5,5,5,5,5,4,4,3,9,8,1,6,6,6,6,10,5,5,5,2,25,1,3,NA,1,1,3,NA
2020-05-06 08:14:52,188,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","All days",7,8,1234,1,1,1,1,0,1,"4 days ago",3,"check weather/news",3,4,3,2,4,3,3,3,4,3,2,2,3,4,3,4,4,3,3,4,4,4,4,4,3,3,7,6,6,8,8,7,8,7,3,4,3,1,35,1,3,NA,1,2,2,NA
2020-05-06 08:14:53,700,1,4,0,0,0,1,0,0,0,NA,"Microsoft","Smartphone","Weekdays",1,4,2,0,1,0,0,0,1,"Yesterday",3,"play music",2,4,4,4,5,5,4,4,4,5,4,5,4,5,4,5,4,4,4,1,1,1,1,1,1,3,8,9,8,9,10,9,9,10,4,5,4,2,26,1,3,NA,1,1,2,NA
2020-05-06 08:14:53,568,1,12,1,1,0,0,0,0,0,NA,"Google","Smartphone","All days",4,0,12,1,1,0,0,0,1,"2 days ago",3,"set timer",1,4,4,1,1,2,4,4,1,4,2,4,4,4,4,4,4,3,3,4,5,5,5,5,5,3,8,8,7,8,9,10,9,8,3,4,3,1,33,1,3,NA,1,2,2,NA
2020-05-06 08:15:34,496,1,1,1,0,0,0,0,0,0,NA,"Google","Smart Speaker","Weekend",4,1,2,0,1,0,0,0,1,"Yesterday",3,"check weather/news",10,5,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,2,4,4,3,8,8,9,8,8,8,9,9,3,4,4,1,32,1,3,NA,1,2,1,NA
2020-05-06 08:15:36,227,1,12345,1,1,1,1,1,0,0,NA,"Amazon","Smartphone","Weekend",6,6,2,0,1,0,0,0,1,"3 days ago",9,"send text /email",10,3,2,3,3,3,4,2,3,3,3,3,2,2,2,4,4,4,3,2,1,3,4,4,4,3,8,7,7,8,9,8,8,8,4,4,4,1,58,1,3,NA,1,2,2,NA
2020-05-06 08:15:37,227,1,23,0,1,1,0,0,0,0,NA,"Apple","Smartphone","Weekend",3,1,34,0,0,1,1,0,1,"Yesterday",9,"play music",1,3,4,1,2,4,2,3,1,4,1,5,5,4,5,4,4,3,5,4,5,4,5,4,4,3,9,8,9,7,9,9,8,10,4,4,5,1,25,1,3,NA,1,3,4,NA
2020-05-06 08:15:38,186,1,123,1,1,1,0,0,0,0,NA,"Google","Smart Speaker","All days",7,60,1245,1,1,0,1,1,1,"Yesterday",2,"play music",50,4,4,4,4,5,4,5,4,4,4,5,5,4,5,4,3,4,5,4,4,5,5,4,5,3,9,9,8,8,10,9,10,10,4,4,3,1,32,1,3,NA,1,2,3,NA
2020-05-06 08:15:47,445,1,3,0,0,1,0,0,0,0,NA,"Apple","Smartphone","All days",3,2,34,0,0,1,1,0,1,"> 7 days ago",3,"play music",5,1,1,1,1,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,8,8,8,9,9,9,9,9,5,5,5,1,61,1,2,NA,1,2,3,NA
2020-05-06 08:15:49,322,1,23,0,1,1,0,0,0,0,NA,"Apple","Smartphone","All days",7,6,12345,1,1,1,1,1,1,"2 days ago",9,"play music",0.5,4,4,2,1,2,1,4,2,4,2,4,4,4,4,4,5,5,4,5,5,5,5,4,4,3,8,9,8,9,9,9,9,9,5,5,4,1,51,1,5,NA,1,2,3,NA
2020-05-06 08:16:08,513,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",3,4,2,0,1,0,0,0,1,"3 days ago",3,"check traffic /navigation",35,4,2,4,4,5,5,5,4,4,4,4,5,5,4,4,4,5,5,4,4,4,3,4,4,2,8,9,8,9,10,9,10,9,4,5,4,2,35,1,4,NA,1,2,3,NA
2020-05-06 08:16:20,216,1,235,0,1,1,0,1,0,0,NA,"Amazon","Smart Speaker","All days",7,25,1234,1,1,1,1,0,1,"4 days ago",5,"buy/order something",3,5,5,1,1,1,1,2,1,5,1,5,4,5,5,5,5,5,5,5,5,5,4,4,5,3,9,9,9,7,7,7,7,7,5,5,5,1,36,1,4,NA,1,2,5,NA
2020-05-06 08:16:20,594,1,5,0,0,0,0,1,0,0,NA,"Samsung","Smartphone","All days",7,3,3,0,0,1,0,0,1,"4 days ago",3,"send text /email",30,4,5,4,5,4,3,5,5,4,3,4,4,5,3,4,5,3,3,5,4,4,5,4,5,3,7,8,9,9,10,9,9,10,4,5,5,1,29,1,4,NA,1,2,4,NA
2020-05-06 08:16:33,205,1,12,1,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","All days",7,3,145,1,0,0,1,1,1,"Yesterday",3,"check weather/news",5,4,2,3,1,1,3,3,1,3,2,3,4,5,5,5,5,5,5,4,4,4,3,4,3,3,8,8,8,7,7,8,7,7,4,4,4,1,36,1,3,NA,1,1,3,NA
2020-05-06 08:16:36,152,1,1,1,0,0,0,0,0,0,NA,"Google","Smart Speaker","Weekend",2,10,1,1,0,0,0,0,1,"3 days ago",5,"add items to a shopping list",10,5,1,4,4,4,5,4,3,4,4,5,4,4,4,3,3,3,4,4,2,2,5,3,4,2,8,7,7,10,9,8,9,9,4,5,4,1,54,1,3,NA,1,2,3,NA
2020-05-06 08:17:09,607,1,12345,1,1,1,1,1,0,0,NA,"Google","Other","All days",1,11,145,1,0,0,1,1,1,"Yesterday",2,"check weather/news",3,5,4,4,4,5,5,5,4,5,5,4,4,4,4,5,5,4,5,1,2,1,1,1,2,2,9,8,9,10,9,10,10,9,5,4,5,1,50,1,3,NA,1,2,3,NA
2020-05-06 08:17:24,116,1,4,0,0,0,1,0,0,0,NA,"Microsoft","Smartphone","Weekend",5,5,3,0,0,1,0,0,1,"> 7 days ago",5,"make a reservation",30,5,4,5,4,4,4,5,5,4,4,4,5,5,4,4,5,5,4,4,5,5,4,5,5,3,8,9,8,9,10,9,10,9,4,5,4,2,30,1,4,NA,1,2,3,NA
2020-05-06 08:17:34,212,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",1,3,1,1,0,0,0,0,1,"Yesterday",3,"play music",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,4,5,3,9,9,9,10,10,10,10,10,5,5,5,2,32,1,3,NA,2,2,2,NA
2020-05-06 08:18:00,423,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",2,1,2,0,1,0,0,0,1,"2 days ago",5,"set timer",30,3,3,4,4,5,4,4,4,4,3,5,3,3,3,5,4,4,4,2,3,3,2,4,4,2,7,8,9,8,9,10,8,9,3,4,4,1,30,1,4,NA,1,2,3,NA
2020-05-06 08:18:04,193,1,13,1,0,1,0,0,0,0,NA,"Apple","Smartphone","Weekend",3,4,34,0,0,1,1,0,1,"> 7 days ago",3,"set timer",2,3,4,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,7,7,7,8,8,8,8,8,3,3,3,2,23,1,3,NA,5,1,2,NA
2020-05-06 08:18:16,225,1,123,1,1,1,0,0,0,0,NA,"Amazon","Smart Speaker","Weekend",5,2,1245,1,1,0,1,1,1,"2 days ago",3,"play music",120,4,5,3,4,4,3,4,3,4,2,3,4,4,3,3,2,4,4,4,2,4,3,4,4,3,8,7,9,8,7,9,8,8,4,5,4,1,57,1,3,NA,1,2,3,NA
2020-05-06 08:19:15,196,1,1,1,0,0,0,0,0,0,NA,"Google","Other","Weekend",2,2,2,0,1,0,0,0,1,"2 days ago",5,"check traffic /navigation",10,4,5,4,4,4,3,5,5,4,3,4,4,4,4,5,3,4,4,5,4,3,4,4,4,3,8,9,8,9,8,9,9,10,4,4,5,1,30,1,3,NA,1,2,3,NA
2020-05-06 08:19:56,264,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekend",2,2,234,0,1,1,1,0,1,"4 days ago",3,"buy/order something",3,1,1,2,1,1,1,1,1,1,1,1,2,4,4,4,3,4,4,4,4,4,3,3,3,3,8,8,7,7,7,6,7,7,4,3,4,1,33,1,3,NA,1,3,2,NA
2020-05-06 08:20:00,327,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekend",2,4,15,1,0,0,0,1,1,"2 days ago",3,"play music",10,5,4,4,5,4,4,5,4,4,5,4,5,5,4,5,5,4,4,4,4,4,4,4,4,2,9,8,9,9,9,10,10,9,5,5,5,2,46,1,3,NA,2,2,3,NA
2020-05-06 08:20:00,258,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",2,4,1,1,0,0,0,0,1,"Yesterday",3,"check weather/news",5,5,5,5,4,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,1,2,4,1,2,3,9,8,9,10,9,10,10,10,5,5,5,2,32,1,3,NA,2,2,2,NA
2020-05-06 08:20:37,245,1,134,1,0,1,1,0,0,0,NA,"Google","Smartphone","All days",3,2,245,0,1,0,1,1,1,"> 7 days ago",5,"send text /email",2,2,2,4,4,4,4,2,4,2,3,3,3,3,3,3,3,3,4,3,2,3,3,4,3,3,6,7,6,7,7,7,8,7,2,3,3,1,49,1,3,NA,1,3,3,NA
2020-05-06 08:20:47,168,1,12,1,1,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",4,35,245,0,1,0,1,1,1,"4 days ago",5,"send text /email",15,4,3,4,5,5,5,5,5,5,4,4,4,5,4,4,5,5,5,3,2,4,4,4,5,3,8,7,9,9,9,10,9,10,5,4,4,1,30,1,4,NA,1,2,2,NA
2020-05-06 08:20:50,376,1,14,1,0,0,1,0,0,0,NA,"Google","Smartphone","All days",5,15,124,1,1,0,1,0,1,"Today",3,"play music",20,5,3,3,4,4,5,2,5,3,4,5,5,5,3,3,4,5,5,3,4,1,3,4,2,3,9,6,7,9,8,9,9,10,3,4,3,1,45,1,3,NA,1,2,3,NA
2020-05-06 08:21:29,224,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",6,3,3,0,0,1,0,0,1,"3 days ago",3,"buy/order something",5,3,1,3,2,3,2,2,3,2,2,2,2,3,3,3,3,4,4,4,4,4,3,3,3,3,8,7,7,8,8,8,7,7,4,4,4,2,34,1,3,NA,1,2,2,NA
2020-05-06 08:21:30,611,1,1,1,0,0,0,0,0,0,NA,"Google","Smart Speaker","Weekdays",2,0,2,0,1,0,0,0,1,"3 days ago",3,"play music",30,5,4,5,4,4,5,4,5,4,4,5,4,4,5,4,5,5,4,4,4,5,4,4,5,3,8,9,8,10,9,10,9,10,4,4,5,1,30,1,3,NA,1,2,2,NA
2020-05-06 08:21:50,1351,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","All days",7,20,1345,1,0,1,1,1,1,"> 7 days ago",2,"buy/order something",1,4,3,1,1,2,3,3,1,4,2,5,4,3,3,4,4,5,5,4,4,4,3,4,3,3,8,9,7,8,8,8,7,8,4,4,4,1,44,1,2,NA,1,1,3,NA
2020-05-06 08:21:53,718,1,125,1,1,0,0,1,0,0,NA,"Google","Smartphone","Weekdays",5,5,14,1,0,0,1,0,1,"2 days ago",5,"send text /email",60,3,4,5,5,4,4,4,4,4,5,3,3,4,5,4,5,4,5,5,4,5,4,5,4,3,8,9,8,10,8,9,8,9,3,4,5,1,36,1,3,NA,1,2,2,NA
2020-05-06 08:21:59,400,1,1,1,0,0,0,0,0,0,NA,"Google","Smart Speaker","Weekend",4,1,15,1,0,0,0,1,1,"2 days ago",5,"play music",30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,7,7,7,8,8,8,8,8,3,3,3,1,25,1,3,NA,1,1,2,NA
2020-05-06 08:22:04,387,1,2,0,1,0,0,0,0,0,NA,"Amazon","Other","Weekend",6,4,12345,1,1,1,1,1,1,"Today",3,"play music",30,3,4,2,5,4,5,4,4,2,3,5,3,5,4,4,5,3,5,5,5,5,2,4,3,3,8,9,8,9,9,8,9,10,5,5,5,1,32,1,3,NA,1,2,3,NA
2020-05-06 08:22:08,215,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",1,3,1,1,0,0,0,0,1,"Yesterday",3,"play music",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,4,5,3,9,9,9,10,10,10,10,10,5,5,5,2,32,1,3,NA,2,2,2,NA
2020-05-06 08:22:28,209,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekend",3,1,2,0,1,0,0,0,1,"2 days ago",9,"add items to a shopping list",30,4,4,5,5,5,4,4,4,5,5,4,5,4,4,5,5,5,4,2,3,3,4,3,3,3,8,9,8,10,9,10,9,10,4,5,4,1,30,1,4,NA,1,2,3,NA
2020-05-06 08:22:37,312,1,23,0,1,1,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",4,5,134,1,0,1,1,0,1,"2 days ago",5,"buy/order something",7,4,3,2,2,2,2,2,2,3,2,4,2,4,4,4,4,4,4,4,4,4,3,4,4,3,9,9,6,7,7,7,7,7,4,4,4,2,21,1,2,NA,1,2,3,NA
2020-05-06 08:22:45,234,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",1,9,1,1,0,0,0,0,1,"Yesterday",2,"check weather/news",10,4,3,4,4,3,4,5,4,3,4,3,5,5,4,4,4,4,5,1,2,1,2,4,4,2,8,7,8,9,10,9,9,10,4,5,4,1,30,1,3,NA,1,2,3,NA
2020-05-06 08:22:46,265,1,124,1,1,0,1,0,0,0,NA,"Google","Smartphone","All days",6,15,135,1,0,1,0,1,1,"Yesterday",3,"play music",15,4,4,2,3,5,5,4,3,5,3,5,5,5,5,3,5,4,3,5,4,4,2,5,4,3,8,7,9,8,9,10,9,8,4,5,3,1,41,1,3,NA,1,2,3,NA
2020-05-06 08:22:53,567,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","All days",3,4,3,0,0,1,0,0,1,"Yesterday",5,"make a reservation",2,4,4,1,1,1,1,4,1,4,1,4,4,5,5,5,4,5,5,4,4,4,4,4,5,3,9,9,9,6,6,6,6,6,5,4,4,1,30,1,3,NA,1,3,3,NA
2020-05-06 08:23:08,237,1,34,0,0,1,1,0,0,0,NA,"Apple","Smartphone","All days",7,3,3,0,0,1,0,0,1,"4 days ago",5,"check weather/news",2,4,4,1,1,1,1,3,2,3,2,4,3,4,4,5,5,5,4,4,4,4,3,4,4,3,9,9,9,7,7,7,7,7,4,4,4,1,23,1,3,NA,2,1,2,NA
2020-05-06 08:23:10,281,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",3,3,4,0,0,0,1,0,1,"Yesterday",5,"play music",45,3,5,4,3,4,4,3,4,3,4,4,5,4,4,3,3,5,4,4,5,4,5,4,5,3,8,7,8,9,8,9,10,9,4,3,5,1,34,1,4,NA,1,2,3,NA
2020-05-06 08:23:12,236,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","Weekdays",5,5,134,1,0,1,1,0,1,"7 days ago",3,"check weather/news",5,4,3,2,2,2,1,4,2,4,2,4,4,4,4,4,4,4,4,2,2,4,3,4,3,3,6,6,8,9,9,9,9,9,2,4,2,1,40,1,2,NA,2,1,1,NA
2020-05-06 08:23:22,311,1,12,1,1,0,0,0,0,0,NA,"Amazon","Smart Speaker","All days",7,3,134,1,0,1,1,0,1,"Today",10,"check weather/news",1,5,5,1,1,1,1,3,2,4,2,3,4,5,5,4,5,5,5,5,5,5,4,4,4,3,9,9,8,6,6,6,6,6,4,5,5,2,58,1,6,"some college no degree",1,2,3,NA
2020-05-06 08:23:25,311,1,1245,1,1,0,1,1,0,0,NA,"Amazon","Smartphone","Weekdays",3,20,12345,1,1,1,1,1,1,"3 days ago",5,"add items to a shopping list",60,4,5,4,5,3,3,4,3,4,5,5,4,3,5,4,5,4,3,1,2,5,4,4,4,3,8,7,9,9,8,10,9,10,4,3,5,1,23,1,3,NA,1,1,3,NA
2020-05-06 08:23:37,898,1,3,0,0,1,0,0,0,0,NA,"Apple","Smartphone","Weekdays",3,3,134,1,0,1,1,0,1,"Yesterday",3,"add items to a shopping list",15,3,2,4,4,4,5,3,4,5,3,4,5,3,5,3,4,4,4,3,1,4,3,4,4,2,8,9,8,9,10,9,8,9,3,4,5,1,29,1,3,NA,1,2,4,NA
2020-05-06 08:23:41,267,1,14,1,0,0,1,0,0,0,NA,"Google","Smartphone","All days",3,1,13,1,0,1,0,0,1,"3 days ago",2,"check traffic /navigation",1,4,2,2,2,2,3,4,2,4,2,4,4,4,4,3,3,4,4,4,4,4,4,4,3,3,8,8,7,10,10,10,10,10,4,4,4,1,46,1,3,NA,1,2,3,NA
2020-05-06 08:23:43,340,1,2,0,1,0,0,0,0,0,NA,"Amazon","Other","All days",7,12,12345,1,1,1,1,1,1,"Today",10,"other",1,3,1,3,3,3,5,1,3,1,1,1,1,1,1,1,1,1,4,4,4,4,3,3,3,3,6,6,1,8,8,8,8,8,4,3,4,1,48,1,4,NA,1,2,4,NA
2020-05-06 08:23:45,361,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","All days",6,10,2,0,1,0,0,0,1,"3 days ago",2,"check weather/news",55,4,5,4,4,4,5,4,4,4,4,5,5,4,5,5,4,4,5,5,5,5,4,5,1,3,8,9,8,9,10,9,9,9,5,4,4,1,51,1,3,NA,2,2,2,NA
2020-05-06 08:23:48,444,1,234,0,1,1,1,0,0,0,NA,"Apple","Smartphone","All days",5,2,145,1,0,0,1,1,1,"> 7 days ago",10,"play music",4,4,3,2,2,1,3,2,2,4,2,4,4,3,3,3,4,4,3,4,4,4,4,3,3,3,8,8,7,9,9,9,7,9,4,4,4,2,37,1,4,NA,1,2,3,NA
2020-05-06 08:24:01,266,1,2,0,1,0,0,0,0,0,NA,"Amazon","Other","Weekend",3,4,1,1,0,0,0,0,1,"3 days ago",3,"set timer",20,4,5,4,4,4,5,4,4,4,5,5,5,5,5,4,4,4,5,5,5,5,2,5,4,3,8,9,8,9,10,9,9,9,5,4,5,1,30,1,4,NA,1,2,2,NA
2020-05-06 08:24:04,248,1,12,1,1,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",2,52,235,0,1,1,0,1,1,"3 days ago",3,"check weather/news",20,5,4,5,4,5,5,4,5,5,5,4,4,5,5,4,4,4,5,3,1,2,4,1,1,2,8,9,8,10,9,10,9,10,4,5,4,1,30,1,3,NA,1,2,2,NA
2020-05-06 08:24:06,193,1,2,0,1,0,0,0,0,0,NA,"Amazon","Smartphone","All days",4,3,5,0,0,0,0,1,1,"4 days ago",5,"play music",30,4,4,5,4,4,5,3,3,4,3,4,4,4,4,4,5,3,5,2,4,4,3,4,3,3,9,8,9,9,10,9,9,8,4,5,4,1,30,1,3,NA,1,2,2,NA
2020-05-06 08:24:44,347,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekend",2,2,2,0,1,0,0,0,1,"Yesterday",3,"play music",45,4,3,4,2,3,5,5,4,4,4,5,3,5,4,3,4,3,5,4,4,4,3,4,4,2,7,8,9,9,10,9,8,10,4,5,4,1,27,1,3,NA,1,1,3,NA
2020-05-06 08:24:44,321,1,1,1,0,0,0,0,0,0,NA,"Google","Smartphone","Weekdays",5,10,14,1,0,0,1,0,1,"Yesterday",5,"check weather/news",5,4,3,3,2,2,2,2,2,3,3,3,2,3,4,2,4,3,4,4,4,4,3,3,3,3,8,8,8,9,9,9,9,9,4,4,4,1,29,1,3,NA,1,1,2,NA
